

Data analysis for each instance 
AVG,MED,MAX,MIN
0.003,0.003,0.003,0.003,
-0.019,-0.019,-0.019,-0.019,
-0.013,-0.013,-0.013,-0.013,
0.018,0.018,0.018,0.018,
-0.012,-0.012,-0.012,-0.012,
-0.011,-0.011,-0.011,-0.011,
-0.014,-0.014,-0.014,-0.014,
-0.011,-0.011,-0.011,-0.011,
-0.044,-0.044,-0.044,-0.044,
0.031,0.031,0.031,0.031,
-0.002,-0.002,-0.002,-0.002,
-0.019,-0.019,-0.019,-0.019,
0.041,0.041,0.041,0.041,
-0.033,-0.033,-0.033,-0.033,
0.008,0.008,0.008,0.008,
0.007,0.007,0.007,0.007,
-0.008,-0.008,-0.008,-0.008,
0.005,0.005,0.005,0.005,
-0.023,-0.023,-0.023,-0.023,
-0.034,-0.034,-0.034,-0.034,
-0.004,-0.004,-0.004,-0.004,
-0.014,-0.014,-0.014,-0.014,
0.016,0.016,0.016,0.016,
-0.006,-0.006,-0.006,-0.006,
-0.003,-0.003,-0.003,-0.003,
0.057,0.057,0.057,0.057,
-0.001,-0.001,-0.001,-0.001,
0.014,0.014,0.014,0.014,
-0.022,-0.022,-0.022,-0.022,
0.002,0.002,0.002,0.002,
-0.015,-0.015,-0.015,-0.015,
-0.048,-0.048,-0.048,-0.048,
0.006,0.006,0.006,0.006,
-0.017,-0.017,-0.017,-0.017,
0.037,0.037,0.037,0.037,
0.019,0.019,0.019,0.019,
0.028,0.028,0.028,0.028,
-0.024,-0.024,-0.024,-0.024,
-0.008,-0.008,-0.008,-0.008,
0.027,0.027,0.027,0.027,
0.003,0.003,0.003,0.003,
0.083,0.083,0.083,0.083,
-0.021,-0.021,-0.021,-0.021,
-0.022,-0.022,-0.022,-0.022,
0.03,0.03,0.03,0.03,
0.015,0.015,0.015,0.015,
0,0,0,0,
0.024,0.024,0.024,0.024,
-0.105,-0.105,-0.105,-0.105,
0.026,0.026,0.026,0.026,
0.063,0.063,0.063,0.063,
-0.009,-0.009,-0.009,-0.009,
0.006,0.006,0.006,0.006,
-0.007,-0.007,-0.007,-0.007,
-0.032,-0.032,-0.032,-0.032,
-0.014,-0.014,-0.014,-0.014,
0.012,0.012,0.012,0.012,
-0.003,-0.003,-0.003,-0.003,
-0.046,-0.046,-0.046,-0.046,
0.023,0.023,0.023,0.023,
0.003,0.003,0.003,0.003,
-0.003,-0.003,-0.003,-0.003,


0.026,0.026,0.026,0.026,
0.052,0.052,0.052,0.052,
-0.002,-0.002,-0.002,-0.002,
-0.01,-0.01,-0.01,-0.01,
-0.015,-0.015,-0.015,-0.015,
0.006,0.006,0.006,0.006,
0.005,0.005,0.005,0.005,
-0.004,-0.004,-0.004,-0.004,
-0.025,-0.025,-0.025,-0.025,
-0.061,-0.061,-0.061,-0.061,
-0.009,-0.009,-0.009,-0.009,
0.017,0.017,0.017,0.017,
0.015,0.015,0.015,0.015,
-0.028,-0.028,-0.028,-0.028,
0.027,0.027,0.027,0.027,
0.013,0.013,0.013,0.013,
0,0,0,0,
-0.02,-0.02,-0.02,-0.02,
-0.016,-0.016,-0.016,-0.016,
0.017,0.017,0.017,0.017,
-0.004,-0.004,-0.004,-0.004,
0.057,0.057,0.057,0.057,
-0.027,-0.027,-0.027,-0.027,
-0.05,-0.05,-0.05,-0.05,
-0.002,-0.002,-0.002,-0.002,
-0.005,-0.005,-0.005,-0.005,
-0.005,-0.005,-0.005,-0.005,
-0.014,-0.014,-0.014,-0.014,
-0.009,-0.009,-0.009,-0.009,
0.004,0.004,0.004,0.004,
0.039,0.039,0.039,0.039,
0.035,0.035,0.035,0.035,
0.025,0.025,0.025,0.025,
-0.012,-0.012,-0.012,-0.012,
0,0,0,0,
-0.019,-0.019,-0.019,-0.019,
-0.012,-0.012,-0.012,-0.012,
0.027,0.027,0.027,0.027,
-0.035,-0.035,-0.035,-0.035,
0.013,0.013,0.013,0.013,
-0.025,-0.025,-0.025,-0.025,
-0.004,-0.004,-0.004,-0.004,
0.011,0.011,0.011,0.011,
-0.009,-0.009,-0.009,-0.009,
-0.044,-0.044,-0.044,-0.044,
0.007,0.007,0.007,0.007,
0.001,0.001,0.001,0.001,
0.008,0.008,0.008,0.008,
-0.016,-0.016,-0.016,-0.016,
-0.039,-0.039,-0.039,-0.039,
-0.041,-0.041,-0.041,-0.041,
0.036,0.036,0.036,0.036,
-0.025,-0.025,-0.025,-0.025,
0.019,0.019,0.019,0.019,
-0.011,-0.011,-0.011,-0.011,
0.032,0.032,0.032,0.032,
0.012,0.012,0.012,0.012,
0.023,0.023,0.023,0.023,
-0.024,-0.024,-0.024,-0.024,
0.02,0.02,0.02,0.02,
0.005,0.005,0.005,0.005,
0.012,0.012,0.012,0.012,
0.016,0.016,0.016,0.016,
-0.037,-0.037,-0.037,-0.037,
-0.003,-0.003,-0.003,-0.003,
-0.001,-0.001,-0.001,-0.001,
0.021,0.021,0.021,0.021,
-0.032,-0.032,-0.032,-0.032,
0.047,0.047,0.047,0.047,
0.014,0.014,0.014,0.014,
0.011,0.011,0.011,0.011,
0.037,0.037,0.037,0.037,
-0.028,-0.028,-0.028,-0.028,
0.009,0.009,0.009,0.009,
-0.037,-0.037,-0.037,-0.037,
0.002,0.002,0.002,0.002,
-0.022,-0.022,-0.022,-0.022,
-0.02,-0.02,-0.02,-0.02,
0.008,0.008,0.008,0.008,
-0.019,-0.019,-0.019,-0.019,
-0.008,-0.008,-0.008,-0.008,
0.024,0.024,0.024,0.024,
0,0,0,0,
0.013,0.013,0.013,0.013,
0.026,0.026,0.026,0.026,
-0.02,-0.02,-0.02,-0.02,
0.095,0.095,0.095,0.095,
-0.021,-0.021,-0.021,-0.021,
-0.087,-0.087,-0.087,-0.087,
0.032,0.032,0.032,0.032,
-0.024,-0.024,-0.024,-0.024,
-0.002,-0.002,-0.002,-0.002,
-0.004,-0.004,-0.004,-0.004,
-0.001,-0.001,-0.001,-0.001,
-0.005,-0.005,-0.005,-0.005,
0.019,0.019,0.019,0.019,
0.003,0.003,0.003,0.003,
-0.004,-0.004,-0.004,-0.004,
-0.003,-0.003,-0.003,-0.003,
0.035,0.035,0.035,0.035,


0.003,0.003,0.003,0.003,
-0.026,-0.026,-0.026,-0.026,
-0.005,-0.005,-0.005,-0.005,
0.002,0.002,0.002,0.002,
-0.061,-0.061,-0.061,-0.061,
-0.019,-0.019,-0.019,-0.019,
0.012,0.012,0.012,0.012,
0.024,0.024,0.024,0.024,
-0.041,-0.041,-0.041,-0.041,
0.044,0.044,0.044,0.044,
0.01,0.01,0.01,0.01,
0.02,0.02,0.02,0.02,
-0.059,-0.059,-0.059,-0.059,
0.056,0.056,0.056,0.056,
-0.054,-0.054,-0.054,-0.054,
0.014,0.014,0.014,0.014,
-0.065,-0.065,-0.065,-0.065,
0.014,0.014,0.014,0.014,
0.042,0.042,0.042,0.042,
-0.081,-0.081,-0.081,-0.081,
-0.027,-0.027,-0.027,-0.027,
-0.064,-0.064,-0.064,-0.064,
0.063,0.063,0.063,0.063,
0.057,0.057,0.057,0.057,
0.002,0.002,0.002,0.002,
0.01,0.01,0.01,0.01,
0.018,0.018,0.018,0.018,
-0.049,-0.049,-0.049,-0.049,
0.003,0.003,0.003,0.003,
-0.006,-0.006,-0.006,-0.006,
-0.008,-0.008,-0.008,-0.008,
-0.015,-0.015,-0.015,-0.015,
0.026,0.026,0.026,0.026,
0.015,0.015,0.015,0.015,
0.001,0.001,0.001,0.001,
-0.013,-0.013,-0.013,-0.013,
0.025,0.025,0.025,0.025,
-0.016,-0.016,-0.016,-0.016,
-0.022,-0.022,-0.022,-0.022,
-0.069,-0.069,-0.069,-0.069,
0.029,0.029,0.029,0.029,
0.012,0.012,0.012,0.012,
0.016,0.016,0.016,0.016,
0.042,0.042,0.042,0.042,
0.073,0.073,0.073,0.073,
-0.013,-0.013,-0.013,-0.013,
0.032,0.032,0.032,0.032,
0.042,0.042,0.042,0.042,
0.025,0.025,0.025,0.025,
0.098,0.098,0.098,0.098,
0.014,0.014,0.014,0.014,
-0.023,-0.023,-0.023,-0.023,
0.026,0.026,0.026,0.026,
-0.005,-0.005,-0.005,-0.005,
0.017,0.017,0.017,0.017,
-0.035,-0.035,-0.035,-0.035,
0.008,0.008,0.008,0.008,
-0.023,-0.023,-0.023,-0.023,
-0.025,-0.025,-0.025,-0.025,
0.008,0.008,0.008,0.008,
-0.065,-0.065,-0.065,-0.065,
0.02,0.02,0.02,0.02,
-0.012,-0.012,-0.012,-0.012,
0.005,0.005,0.005,0.005,
-0.011,-0.011,-0.011,-0.011,
-0.04,-0.04,-0.04,-0.04,
-0.119,-0.119,-0.119,-0.119,
0.031,0.031,0.031,0.031,
-0.115,-0.115,-0.115,-0.115,
-0.007,-0.007,-0.007,-0.007,
-0.044,-0.044,-0.044,-0.044,
0.001,0.001,0.001,0.001,
0.012,0.012,0.012,0.012,
-0.014,-0.014,-0.014,-0.014,
0.01,0.01,0.01,0.01,
0.014,0.014,0.014,0.014,
0.033,0.033,0.033,0.033,
0.025,0.025,0.025,0.025,
-0.023,-0.023,-0.023,-0.023,
-0.008,-0.008,-0.008,-0.008,
-0.009,-0.009,-0.009,-0.009,
0.02,0.02,0.02,0.02,
-0.006,-0.006,-0.006,-0.006,
-0.009,-0.009,-0.009,-0.009,
0.001,0.001,0.001,0.001,
0.004,0.004,0.004,0.004,
-0.048,-0.048,-0.048,-0.048,
0.001,0.001,0.001,0.001,
-0.036,-0.036,-0.036,-0.036,
-0.053,-0.053,-0.053,-0.053,
0.007,0.007,0.007,0.007,
-0.026,-0.026,-0.026,-0.026,
0.027,0.027,0.027,0.027,
-0.006,-0.006,-0.006,-0.006,
-0.054,-0.054,-0.054,-0.054,
-0.001,-0.001,-0.001,-0.001,
-0.005,-0.005,-0.005,-0.005,
0.019,0.019,0.019,0.019,
-0.046,-0.046,-0.046,-0.046,
0,0,0,0,


-0.038,-0.038,-0.038,-0.038,
0.013,0.013,0.013,0.013,
0.019,0.019,0.019,0.019,
-0.005,-0.005,-0.005,-0.005,
0.037,0.037,0.037,0.037,
0.018,0.018,0.018,0.018,
-0.009,-0.009,-0.009,-0.009,
-0.005,-0.005,-0.005,-0.005,
0.058,0.058,0.058,0.058,
-0.001,-0.001,-0.001,-0.001,
-0.026,-0.026,-0.026,-0.026,
0.012,0.012,0.012,0.012,
0.027,0.027,0.027,0.027,
0.007,0.007,0.007,0.007,
0.055,0.055,0.055,0.055,
-0.006,-0.006,-0.006,-0.006,
0.074,0.074,0.074,0.074,
-0.003,-0.003,-0.003,-0.003,
0.009,0.009,0.009,0.009,
0.052,0.052,0.052,0.052,
0.014,0.014,0.014,0.014,
0.047,0.047,0.047,0.047,
-0.041,-0.041,-0.041,-0.041,
0.007,0.007,0.007,0.007,
0.008,0.008,0.008,0.008,
0.034,0.034,0.034,0.034,
0.002,0.002,0.002,0.002,
0.055,0.055,0.055,0.055,
0.008,0.008,0.008,0.008,
-0.018,-0.018,-0.018,-0.018,
0.035,0.035,0.035,0.035,
-0.036,-0.036,-0.036,-0.036,
-0.021,-0.021,-0.021,-0.021,
-0.013,-0.013,-0.013,-0.013,
-0.003,-0.003,-0.003,-0.003,
0.018,0.018,0.018,0.018,
-0.044,-0.044,-0.044,-0.044,
-0.011,-0.011,-0.011,-0.011,
0.063,0.063,0.063,0.063,
0.068,0.068,0.068,0.068,
-0.03,-0.03,-0.03,-0.03,
-0.049,-0.049,-0.049,-0.049,
0.004,0.004,0.004,0.004,
-0.039,-0.039,-0.039,-0.039,
-0.026,-0.026,-0.026,-0.026,
0.026,0.026,0.026,0.026,
0.002,0.002,0.002,0.002,
-0.053,-0.053,-0.053,-0.053,
-0.012,-0.012,-0.012,-0.012,
-0.097,-0.097,-0.097,-0.097,
-0.023,-0.023,-0.023,-0.023,
0.005,0.005,0.005,0.005,
-0.063,-0.063,-0.063,-0.063,
0.008,0.008,0.008,0.008,
0,0,0,0,
-0.004,-0.004,-0.004,-0.004,
-0.01,-0.01,-0.01,-0.01,
0.015,0.015,0.015,0.015,
0.047,0.047,0.047,0.047,
-0.009,-0.009,-0.009,-0.009,
0.031,0.031,0.031,0.031,
-0.011,-0.011,-0.011,-0.011,
0.01,0.01,0.01,0.01,
-0.025,-0.025,-0.025,-0.025,
0.055,0.055,0.055,0.055,
0.026,0.026,0.026,0.026,
0.111,0.111,0.111,0.111,
-0.013,-0.013,-0.013,-0.013,
0.085,0.085,0.085,0.085,
0.01,0.01,0.01,0.01,
0.041,0.041,0.041,0.041,
0.004,0.004,0.004,0.004,
-0.012,-0.012,-0.012,-0.012,
-0.018,-0.018,-0.018,-0.018,
0.002,0.002,0.002,0.002,
-0.008,-0.008,-0.008,-0.008,
-0.013,-0.013,-0.013,-0.013,
-0.014,-0.014,-0.014,-0.014,
0.008,0.008,0.008,0.008,
-0.03,-0.03,-0.03,-0.03,
0.029,0.029,0.029,0.029,
-0.036,-0.036,-0.036,-0.036,
-0.038,-0.038,-0.038,-0.038,
0,0,0,0,
-0.012,-0.012,-0.012,-0.012,
-0.009,-0.009,-0.009,-0.009,
0.063,0.063,0.063,0.063,
0.046,0.046,0.046,0.046,
0.077,0.077,0.077,0.077,
0.028,0.028,0.028,0.028,
0.02,0.02,0.02,0.02,
0.039,0.039,0.039,0.039,
-0.003,-0.003,-0.003,-0.003,
-0.053,-0.053,-0.053,-0.053,
0.059,0.059,0.059,0.059,
-0.02,-0.02,-0.02,-0.02,
0.019,0.019,0.019,0.019,
-0.026,-0.026,-0.026,-0.026,
0.02,0.02,0.02,0.02,
-0.011,-0.011,-0.011,-0.011,




Further Data analysis of all test cases 
avg med max min 
AVGs,0.015,0.014,0.121,-0.045,
MEDs,0.015,0.013,0.121,-0.045,
MEDs,0.015,0.013,0.121,-0.045,
MEDs,0.015,0.013,0.121,-0.045,


AVGs,-0.001,-0.003,0.083,-0.105,
MEDs,-0.001,-0.003,0.083,-0.105,
MEDs,-0.001,-0.003,0.083,-0.105,
MEDs,-0.001,-0.003,0.083,-0.105,


AVGs,-0,-0.002,0.095,-0.087,
MEDs,-0,-0.002,0.095,-0.087,
MEDs,-0,-0.002,0.095,-0.087,
MEDs,-0,-0.002,0.095,-0.087,


AVGs,-0.004,0.001,0.098,-0.119,
MEDs,-0.004,0.001,0.098,-0.119,
MEDs,-0.004,0.001,0.098,-0.119,
MEDs,-0.004,0.001,0.098,-0.119,


AVGs,0.006,0.002,0.111,-0.097,
MEDs,0.006,0.002,0.111,-0.097,
MEDs,0.006,0.002,0.111,-0.097,
MEDs,0.006,0.002,0.111,-0.097,



